LH,b1,b2,b3,b4,b5,b6
-12575.6569396059,3.08059310307726,-2.74941931478679,-1.15022458834574,-2.24982318681898,4.70034834230319,-2.87440270418301
-7933.44301144691,-3.20124909281731,-4.15317915612832,0.392465894110501,-2.23631000413792,-3.34017229033634,-4.83521749963984
-5962.39258939899,0.424134647473693,4.47095833718777,0.314842618536204,-2.1414310314809,0.670473766513169,-2.39692102186382
-11957.5549018703,-0.912491807248443,-3.15627019619569,3.07439585682005,-2.05370951032033,4.86862138146535,-4.08480531303212
-6324.21192592025,2.35576982144266,-4.37574448529631,-4.19386994326487,-1.97543846313376,-1.02581520797685,4.86149680335075
-14459.6171806912,-3.64645578898489,-3.15870585851371,-3.83804315235466,-1.90278514894191,-2.27798875886947,-3.85316271102056
-11273.0466392631,-2.59564103092998,-2.75416697608307,-4.30881656939164,-1.84080701851984,-1.57031014328822,-1.34526832727715
-7103.01780119839,-1.02289988426492,2.34769194154069,-2.42526570335031,-1.8111377615435,0.243423643987626,4.68240182148293
-3487.630524093,-2.45738854864612,1.65375031996518,2.27838372578844,-1.7165323187178,-3.33519076230004,-0.3279601293616
-3434.06409763312,-1.58200024394318,-1.92384880501777,1.84208573773503,-1.67049087780062,0.883877126034349,-0.672322153113782
-4573.56305895958,-0.743389027193189,-4.14625270990655,3.51757204858586,-1.63863202015636,1.27393766772002,0.948954697232693
-21307.8418621387,4.73546713823453,0.61371756484732,1.71881093643606,-1.57680009921081,4.93623956339434,2.88167101098225
-15035.1789941051,-4.29603839758784,-3.11362131033093,-2.5377875380218,-1.50840995638166,3.75320477876812,-2.8324472066015
-Inf,4.31757476646453,4.86827519722283,4.08443452557549,-1.49277043988928,4.05609672423452,-4.94144134456292
-5576.52319866152,2.14042525505647,-3.73174603329971,4.38158361241221,-1.43389165906468,-0.785022624768317,2.61431180173531
-4201.59769937213,2.90526220109314,-0.985079230740666,2.2411021636799,-1.36617899575504,-1.36824645567685,2.17831648420542
-7640.80689501007,-0.579942499753088,-4.38978003803641,-3.2595454249531,-1.30585041063372,-0.0566550088115036,3.89999871840701
-4439.18260931195,-2.52641496481374,-3.56273342622444,4.46569742634892,-1.2866676598019,-3.63718763692304,0.022772888187319
-8620.7251513234,-3.94325342494994,-4.41714679822326,3.10875730821863,-1.19578469085507,-3.91184043837711,4.47657165350392
-8884.42137100391,-2.3377972538583,-4.83999613672495,-3.2464402471669,-1.1180053430819,-4.33577404823154,-1.6836659819819
-10035.5208202895,-1.90110682975501,0.382540295831859,-3.47232866566628,-1.06417985806009,0.847639697603881,4.10395456478
-2138.61373650149,-0.748437747824937,-0.602638216223568,3.18837103433907,-1.00762207379099,-0.0795611180365086,-0.786755650769919
-4253.70105521048,3.25300517491996,-2.49831235036254,-4.44819927914068,-0.972410480401013,0.768898765090853,-2.85966300172731
-13042.7447923412,-3.539356039837,3.88543938286602,-3.08194260112941,-0.884158150160219,-2.84618743695319,-3.32681791624054
-5806.93189120484,2.65105202328414,1.50113299256191,2.12010212242603,-0.86238816046156,-4.3507999018766,-4.59332786500454
-6479.15693295912,2.61154225328937,3.01302146166563,-1.97378161828965,-0.778260165709071,2.12049933383241,-2.45076162973419
-12013.8023551359,-4.21930647222325,-2.60626082774252,-2.05463582882658,-0.763540893902536,1.70455637853593,-0.573582933284342
-3242.93284592656,2.27780655259266,2.0343796024099,-2.97377744922414,-0.663634494992439,-1.62915600230917,-1.678091280628
-10787.0465807237,-4.49920895043761,2.59922489523888,1.49116280954331,-0.595810026964173,-0.364500167779624,-4.07903826329857
-2474.45680325457,-0.680333510972559,-1.0930775012821,1.95666066138074,-0.551221573622897,-1.74772621830925,2.79383901739493
-4159.83632483943,1.27276113955304,-0.989827169105411,-1.55672905500978,-0.521884602047503,0.704720532521605,-3.76483298605308
-7488.90461090334,-4.33282926212996,3.13992897048593,3.92424001358449,-0.424861975717358,-4.66904053464532,-1.92565770586953
-6049.57405382305,2.31407423736528,-1.57260440988466,-0.13499311869964,-0.399940174508374,2.55904499674216,-3.96068289875984
-15408.2505792334,4.73747128853574,-3.31729415804148,-2.24490877706558,-0.307442352077924,4.51913453405723,3.47425092244521
-4940.7492096164,-1.42794325714931,-0.0812857015989721,1.63489344762638,-0.252368466544431,-4.48991391807795,4.60690025240183
-4871.47863045815,1.0302912723273,-4.20494893332943,-2.77448718436062,-0.235777250702958,1.56569674843922,1.71849564649165
-3373.94526803104,-0.00997870229184628,1.02695382200181,-0.793964324984699,-0.157508949323092,-0.747961038723588,2.39120426122099
-3843.77028702396,1.86536329099908,-2.82966595841572,-0.213968940079212,-0.0729175887140444,1.02459137095138,3.27252404065803
-9043.52524747016,-1.85054770670831,0.143110570497811,-3.2626839610748,0.00255229772068576,2.53531046677381,-0.478430853690952
-5563.40916043161,-2.11604597978294,-1.47904144367203,0.0758823240175843,0.0143771619256587,2.60089190676808,-1.72991611296311
-9137.2612283974,-2.42754510836676,-4.70646562753245,4.63186442386359,0.0575569506292233,1.83403181144968,4.55350092612207
-12824.4622187483,-2.13293615961447,4.82624869327992,-2.04125209013,0.109663290379103,3.61048280261457,-2.82035175245255
-11988.0535652304,-2.01690460788086,1.84442499652505,0.501232333481312,0.141903268215247,0.257132968399674,-4.9930719519034
-5717.61298335025,0.447582884225994,-4.27865012781695,1.3990888511762,0.167089462457225,3.03679656935856,-0.340948232915252
-5630.13972826961,2.29346849955618,-4.74266972858459,-4.01278463890776,0.224986107586883,0.452315562870353,4.0393839776516
-4647.63193760996,1.51532098185271,-3.72408426133916,-2.88011332973838,0.290002358914353,-0.628889750223607,4.97824298683554
-13114.2949078028,1.00251072319224,3.81957123288885,2.17459358274937,0.350065068956465,-2.02687318902463,3.18577365251258
-Inf,4.86072889761999,2.21629029605538,4.70284545328468,0.383048695675098,-4.1099574463442,0.758039511274546
-2991.72629740265,1.91919489763677,-2.94979959493503,-2.21668710000813,0.450682422956452,-3.97743216715753,0.661112451925874
-4917.67722553294,-2.91780017083511,0.481607050169259,3.57718314044178,0.474386901068501,1.99077870463952,-0.782078641932458
-19772.5369087175,-2.86402894183993,3.02555806236342,-3.85519649134949,0.556406196674798,-4.73982061259449,4.01449204189703
-6665.12114891195,4.23009055666625,-4.15320341940969,0.484174434095621,0.650158227668144,0.66481479909271,0.0104228407144547
-13192.6792057253,0.439579859375954,3.0547252856195,3.23048735735938,0.715366027087439,-4.84893476590514,3.46464582020417
-10117.1132619939,1.4494161028415,-4.96412373380736,2.70124447531998,0.805834253241774,3.8338913815096,0.243167236912996
-21871.5723565764,-0.231600233819336,4.84683467308059,3.09977943077683,0.904071297752671,-4.5062457327731,1.61212493432686
-Inf,4.68284117756411,-4.98680537566543,4.88974119536579,0.963777355761267,2.87013006629422,-3.09497882146388
-4468.85603773592,-2.59151326026767,-3.00975464517251,1.18864750256762,1.04696570675122,-0.264627384021878,1.91398126538843
-19251.4269144537,2.99919081386179,3.95404235692695,-1.45346513483673,1.08104229806224,0.762354591861367,0.231611751951277
-10336.2165538411,4.24715828849003,-1.51018809061497,-1.41697615617886,1.10135958705563,4.41697569563985,-3.2811177149415
-17807.6421449376,2.8661918756552,3.95674064289778,-0.282099272590131,1.19257588616572,-2.72817820310593,4.06569485319778
-34524.913914404,-4.7303164890036,0.849623051472008,-4.85874723875895,1.21977794025326,3.58532813144848,1.35536067187786
-9740.3042072334,-3.95113669103011,0.128215665463358,-0.713919524569064,1.28856374862138,-0.366935424972326,-1.96436118800193
-13417.2449195384,-1.08882239554077,4.96596375945956,-3.24466241290793,1.37422216674313,-4.40095231868327,-3.28051698859781
-6250.62586890551,3.74843310331926,-4.26676841918379,-0.619301833212376,1.40392039909959,-3.44836274627596,1.26251025358215
-10340.7457194444,1.01012522121891,-2.7833037939854,-2.77879411587492,1.45271982325939,3.92229437129572,-3.96944168955088
-17787.2945668797,-4.16640989715233,0.380216941703111,-2.11587260710075,1.46970666203881,-4.24847328802571,2.8340405295603
-16386.0591655206,-2.52896876307204,2.32660440495238,-0.976283643394709,1.55113164158771,4.26489450503141,2.34727436443791
-5497.45134840575,1.5903980168514,-3.44293655827641,4.36121540376917,1.56254799094284,0.525875550229102,-3.03412515902892
-5483.13789215307,4.45241117849946,-2.09337974432856,0.0997551972977817,1.60185339368414,-1.75838516326621,-1.44049272174016
-14182.7715315686,3.51522741140798,2.71524833748117,-1.29904432920739,1.64324004335096,-2.96547220321372,3.31803136272356
-13367.6086757349,1.07409904710948,3.81138770375401,-4.57845105789602,1.66357023376972,-4.08702939981595,0.5691336421296
-9884.59881454993,2.42117290152237,-1.24807350104675,3.63018614239991,1.71494367122185,2.9484503204003,-3.00165096763521
-12356.0641479293,-0.614031325094402,2.42074349662289,0.133331152610481,1.74124596936861,0.252616554498672,-3.12835374847054
-7378.75217615446,-0.70473451865837,0.197293860837817,1.89042715588585,1.76167264695512,-2.34688861761242,4.76396575802937
-14798.3248525513,-3.3388137887232,-3.9098731521517,-3.54186192620546,1.85727997753536,-3.13536651665345,3.45319920917973
-7263.80708318988,2.46636245166883,0.087204840965569,-1.61160743329674,1.88815728904679,-2.54837599117309,4.85892663244158
-18452.9486777883,-1.81829630630091,-3.0953767336905,4.0940796979703,1.9730383456219,3.81965124746785,-4.8289939831011
-2868.16736331796,-0.198223616462201,-3.37237137369812,1.58939845860004,2.04852996901376,-0.733028708491474,2.98104852205142
-21218.6047140443,3.48856206750497,3.04226651089266,1.7046292941086,2.11288821977796,-0.632015338633209,-0.754962146747857
-5445.28296252285,2.20089168986306,-4.01799762854353,-3.71302139712498,2.18185970224207,-2.36618313938379,-2.64821693999693
-22072.181742219,-3.48045249702409,2.50020713545382,-0.625757679808885,2.26672662053723,2.12814335944131,3.31290043424815
-17421.7939208603,-1.89240424195305,1.85803975677118,-1.04746456257999,2.32858397278469,1.00532766897231,3.69960234966129
-17335.0518934713,4.73651197738945,1.19598587043583,3.39794363128021,2.35222259164322,-4.10440079635009,-4.02996829012409
-25790.6095847824,-2.26255893940106,1.99703267309815,-2.62625999981537,2.37655662247445,4.35858410550281,4.34198174625635
-3283.57133404652,0.358450398780406,-2.17126170638949,0.765613536350429,2.4232575589302,-4.84365431126207,0.251691171433777
-8509.32585040094,0.442105326801538,-2.01797062298283,2.65649784356356,2.5014889640105,3.59253861010075,4.68107610940933
-8961.75043116604,-0.889986813999712,-4.11499385721982,-3.92501711379737,2.51812826584559,-4.93799939984456,3.52666660677642
-25173.6553609162,0.642469862941653,3.99076523957774,2.69238408422098,2.5444330523489,-2.4867186578922,0.0623653619550169
-5680.27172291304,0.368263050913811,-3.81472382927313,-2.21679958049208,2.56626067423262,-3.86178137734532,-1.74972869455814
-5630.21955856717,3.53118489263579,-2.62321833753958,-4.19958259211853,2.61534216383006,-4.62041386170313,-0.0663872319273651
-40687.3872498961,-4.37709959223866,3.71766194701195,-3.28717010095716,2.66423416313482,-2.59706197539344,4.74833825835958
-16018.1432417783,0.258263568393886,1.23779828427359,0.509264806751162,2.72868605595548,-1.23599024955183,-4.62304869201034
-17118.1970260479,4.58810638170689,0.693008447997272,0.325579100754112,2.79536983327474,2.91603808756918,-2.86109369713813
-12632.942698528,-1.62208310561255,-4.14831237168983,-2.02820375096053,2.87887174696662,3.89373327139765,4.99179124832153
-Inf,2.80653692781925,4.75260993232951,3.00322180613875,2.924535649342,0.365696118678898,2.17179277678952
-Inf,0.63030251301825,4.14473484037444,-3.91946309711784,2.958408278313,3.93684902461246,-0.429110727272928
-17846.0302271002,-3.73433636268601,-0.841971451882273,-1.7859496246092,2.99761044593062,0.489824016112834,-3.01301555242389
-Inf,-1.35822648182511,4.25812704954296,-0.466608062852174,3.0546969633759,-3.48598488606513,-2.31012063100934
-26383.107532584,-4.42070346092805,3.51059268694371,3.91751008108258,3.10490194234066,0.242466095369309,0.459379677195102
-Inf,3.90933209331706,4.7539124591276,-2.8434512577951,3.12937683694297,2.97299462370574,-2.70698135485873
-20847.4440417407,-1.63662599166855,1.34743230650201,2.96189542859793,3.1671343422262,3.84857131168246,3.3995183929801
-26665.6142272617,1.55179508263245,0.961607072968036,4.42213662201539,3.18225412774831,0.798486701678485,4.78367167059332
-22152.2220306853,-0.211950719822198,2.55922202020884,0.50799508113414,3.21725208960241,-3.23995015351102,3.72359948931262
-Inf,3.11516108224168,3.87837514048442,-3.79224293166772,3.28095614592079,4.01058388408273,0.776999655645341
-17792.2912213057,-1.29708275664598,0.202852596994489,-2.5836469954811,3.32334801286459,0.489204991608858,2.36135750776157
-16054.3075030788,-0.982718474697322,-2.75245374068618,-3.91878958093002,3.34698941824492,4.21862087445334,0.0193348852917552
-15550.1281458167,-4.42915040068328,0.849674814380705,2.67956395400688,3.42147803003667,-4.079992887564,-0.501445245463401
-6009.86178199926,-0.342776421457529,-2.80229669529945,0.066487833391875,3.48329065984348,-2.90894029429182,3.55730275856331
-14155.7556523428,-1.27679413184524,-0.969218600075692,1.16313425591215,3.5768957653991,2.14944233186543,-1.9605820113793
-15067.342525331,4.46126681519672,-0.641487841494381,-4.69626000383869,3.67119404684519,1.63015973055735,-1.94029588950798
-Inf,-4.11519292276353,4.20360904652625,0.0854602665640414,3.69880693048704,3.49881444824859,-1.67888895142823
-Inf,-4.98230623081326,3.47479393938556,0.0878109247423708,3.76462715619709,-2.3824918968603,-0.5288548883982
-Inf,-0.449815450701863,4.89123797276989,-2.47110515832901,3.83875568344025,3.40175705729052,-1.16711354581639
-12675.8404625083,1.66255506686866,-0.961112121585757,-0.799326712731272,3.93503527842462,-0.160789689980447,4.93498345604166
-18022.5160112286,-3.32030375953764,-0.482095635961741,2.4602954252623,3.94615030556917,2.47125604888424,4.08824515296146
-37472.5077519055,2.14516677893698,2.2724964027293,0.867064946796745,4.03299298282014,1.89697504742071,2.8792402963154
-10570.347780211,-0.0424082297831774,-2.93008022010326,-1.70972248073667,4.05070083856816,-1.91313436022028,4.41574712051079
-8832.64483049514,4.36363447224721,-1.79989970987663,-2.95963182346895,4.08990015820367,-1.88522923970595,3.59778707614169
-26154.3864029824,-1.97671607369557,0.478728297166526,-3.70417755795643,4.10851513404399,-3.00608926918358,2.49210395151749
-23374.2141165654,-2.99831948475912,-1.80478898575529,-3.37678971933201,4.16478328489699,-2.93061729520559,1.63586791371927
-31034.4500609238,-3.11738031450659,2.09539882838726,-2.14174971915781,4.22095118211117,-1.65174917085096,1.39883691677824
-25212.464114092,1.1687827273272,1.31198134506121,-2.68798039294779,4.23245996189769,3.52089636027813,0.0746156391687691
-18358.4868293172,2.72344172466546,1.44251156132668,-3.23318849317729,4.2600328105106,-2.65139446593821,-2.90251101367176
-21181.2460378588,-4.09817938692868,0.614502292592078,4.85816336236894,4.31207308518933,-3.89573870692402,3.16743009490892
-Inf,-1.31155058508739,3.83820758201182,2.15627945726737,4.33153033226496,0.199488988146186,-3.73704073484987
-34667.4868765199,3.87060718145221,1.84320610482246,-3.24507670709863,4.41381306941155,4.07479288289323,2.18723569763824
-Inf,1.94550284883007,3.35305321961641,2.87366984877735,4.43067729798378,1.13931356230751,2.36445030895993
-18146.4576821352,2.11265836609527,-4.55298114335164,-2.34362648101524,4.50019871019991,3.17153745563701,-4.2250213585794
-11276.6613358012,3.02814319496974,-4.35445557581261,-2.78446705313399,4.53882160559995,-0.323720497544855,-2.46840980136767
-30103.4340035795,-2.4691428639926,1.53177813393995,2.22282062517479,4.5654616341996,2.0842582709156,1.80674850009382
-38498.1856317801,-2.37582595087588,2.16862067813054,2.56667981855571,4.63136949494947,3.65761876571923,2.99314662115648
-14757.6819487043,3.97021724842489,-3.61335091060027,2.51577931689098,4.66791500322754,-0.118317692540586,4.7547962795943
-15547.014925441,-0.527321565896273,-0.959912275429815,4.15383047424257,4.69150783537421,-1.3834745506756,3.54645726038143
-14279.5992348283,2.17795663513243,-1.63762083044276,1.02400270989165,4.73698255002266,0.765115784015507,-1.52609297540039
-28634.7924570915,-4.1328136716038,0.870628436096013,4.35567014850676,4.76328141804319,1.30796823650599,2.98757183831185
-14268.7157243204,3.81578192813322,-2.49764669686556,-0.12453819392249,4.84827498943079,0.604277832899243,-3.03092873422429
-30929.8956800795,-2.85634126979858,1.95565548958257,1.87283181585371,4.91502979860175,-4.98317871708423,2.60322046233341
-5813.21120092105,0.351862206589431,-4.23253950662911,1.09093530336395,-4.67129284748808,-5,-1.77299331873655
-Inf,-1.34642217308283,4.86221150262281,2.18824540032074,2.6430067862384,-4.91884733494837,-2.6153515977785
-7110.01509832813,2.95011636801064,2.16947850538418,-1.70539464103058,0.281763898674399,-4.89183011293178,2.27060789009556
-9589.33677456943,-1.11365521326661,-1.06208392884582,3.37131371488795,2.24067292176187,-4.87487379838247,-4.92757117375731
-22112.7188890355,-4.60738605121151,3.60532812075689,0.0928660691715777,3.127407184802,-4.79959094912978,-1.00939522730187
-23327.7922050598,3.31793731544167,1.64554869057611,0.808204649947584,3.92447216901928,-4.73788085193839,1.49761013919488
-5895.79534017803,-1.59397207899019,-4.35059156501666,-0.62119624344632,-0.537064899690449,-4.6498497358174,3.35659413598478
-22489.755870806,-4.71995087340474,-1.02016665041447,-4.79968300787732,-4.04550208942965,-4.59604621437844,1.43224286381155
-17044.2518035549,0.401679270435125,1.49339464493096,-2.60143803432584,3.50093782879412,-4.56553718085168,2.74601860437542
-6065.6737736258,-1.10024739755318,-3.1794386333786,-3.16961521748453,-1.81295256828889,-4.52402078422718,-1.59646136453375
-8110.73233510195,4.5355930714868,-3.3097481681034,-3.30874906154349,3.80032194778323,-4.4796790903015,4.5571893453598
-14153.8612692848,3.8031342998147,-3.05981959681958,2.97827117610723,4.97661035042256,-4.38282542472007,-1.99926714878529
-5070.45802581981,3.11367032118142,3.34403646644205,-1.37075700098649,-3.97905221674591,-4.30364888392854,-3.9459694433026
-14119.1778891394,-4.81488696299493,-0.339106775354594,-1.72098613809794,-3.15418882993981,-4.20432672671974,1.23334451112896
-6806.96745681117,3.13512049382553,-2.27759106550366,-0.558278972748667,-3.55264740297571,-4.16090158039005,2.02507719397545
-31494.2493452049,4.36568825971335,2.22433211281896,-0.745625027921051,4.50427517527714,-4.15036583485082,4.6310124034062
-3011.84654198278,-0.573552984278649,-0.407650663983077,-0.464090432506055,0.212127023842186,-4.07986489358591,1.18081199470907
-9340.38728115283,0.8933435077779,-4.26408742787316,-2.97326537780464,4.7596176690422,-4.04151635124581,3.35477246670052
-29354.851773888,-4.4792923447676,-0.120404046028852,-3.40974287362769,4.34128016233444,-3.97605918274727,-0.889526016544551
-16873.4990745342,-4.51187112834305,-0.988546430598944,-2.3932381439954,-4.13795544067398,-3.9054686413263,4.99612537911162
-3889.00788638269,-0.459928365889937,3.62520568771288,0.910631285514683,-4.97135368175805,-3.8905631509982,1.46135085029528
-5903.07668540132,3.15522665390745,1.27918412676081,3.69613589951769,-1.26319501083344,-3.84858351055765,-2.36220698803663
-19703.1063403661,-4.8476050933823,-3.06214089738205,-1.41538625350222,3.34892446408048,-3.77984373109648,4.12686805706471
-22385.4989740207,-3.83395709097385,0.904125301167369,4.01471913326532,4.56471822457388,-3.69309401348932,0.35351327387616
-5795.4245199123,2.18449683627114,-3.8968887203373,1.71251543331891,-4.42873899126425,-3.63312866729917,3.14447079552338
-4350.06017292415,-0.817866520956159,0.924938879907131,4.24493196653202,-3.07728610234335,-3.5529876548564,4.15183472679928
-6225.37631719102,4.07418301096186,-0.585551538970321,-0.86485025472939,-3.61017598770559,-3.51185768075287,-3.02474852884188
-12645.255674489,-4.02103719068691,4.44068125914782,-1.14086813293397,0.364165198989213,-3.46099259893875,-2.90140808094293
-8822.16618007205,4.38660490559414,-4.27633792860433,0.658736962359399,-2.59510229108855,-3.3623433232517,1.57101155491546
-4793.22359389644,1.87724459683523,-3.47707856213674,3.87168549234048,1.36347396764904,-3.31116217219038,-3.70043104281649
-6533.39340059607,-3.38716312777251,-0.498172221705317,1.12862517358735,-2.76225965004414,-3.21916091792751,2.88085253210738
-7638.39383621541,-4.2574585066177,-3.38924281531945,0.571431543212384,0.465192419942468,-3.20098308474058,-2.21275560790673
-32747.7703721489,-4.76753443479538,-1.89338641008362,-4.27583499345928,3.95887339953333,-3.18490636120085,0.0856675766408443
-8410.82870581798,4.4582868530415,2.89136734558269,-2.45312056271359,-4.99968038173392,-3.13990676796529,2.64428213704377
-Inf,2.93966522440314,3.81457429612055,-4.67440486419946,3.93854395952076,-3.06271457531722,-1.40891180140898
-10186.7444703879,-1.93225259194151,2.26569451624528,-1.0946223186329,1.09201703220606,-3.0371015470312,2.42040014825761
-2722.99688540073,0.250783693045378,-2.44188850978389,0.701698737684637,2.14591297786683,-3.00572630298789,2.48134884051979
-16858.3277165559,-3.51007930468768,-3.27795083867386,-3.67051368579268,2.84798864973709,-2.91137980814325,-0.00322758452966809
-Inf,-0.268535045906901,4.83007728820667,2.94404584448785,4.01514218654484,-2.84627468031132,-4.3298661801964
-6581.12060763188,3.3120036800392,1.15065400255844,0.878623204771429,-0.541645993944257,-2.79379642351065,4.99647930031642
-5752.78332067632,-0.342555078677833,-3.07408612687141,1.59182549221441,3.51591758895665,-2.7553361456655,-1.19239129126072
-17238.2839562639,-3.95062653115019,4.59163199644536,-3.43388660810888,-0.498597361147404,-2.67360179551877,0.160419931635261
-29869.2412973541,-4.42683002678677,0.32970372820273,-2.34235767275095,3.56322760228068,-2.64039892907953,4.07574510434642
-14879.4840644842,-2.78197115520015,-1.79037041263655,-4.9309811880812,-4.48782008606941,-2.62816829455318,0.457609333097935
-3818.39313014257,2.78556149452925,-1.8095447588712,3.01171117462218,0.147276327479631,-2.57435367379803,0.424395308364183
-20261.2984646154,-4.30846117436886,0.139312227256596,0.244923115242273,3.26173274544999,-2.52714789510472,4.74576886976138
-7645.92914971065,1.56567730475217,1.32701843511313,-1.54879115289077,0.655035118106753,-2.44945364162791,-4.25808924250305
-17270.0221706126,-4.26320705795661,3.8006192096509,-4.55130103277043,-2.72339833667502,-2.40849458739627,1.04165117256343
-17806.234475247,-0.568416528403759,1.94566233549267,1.97631408693269,2.83947176067159,-2.32931345225312,3.62375396303833
